tran troop from 咸阳 to 长安城, rea=399, anding=398,value from 16931 to 16931tran troop from 长安城 to 武关, rea=389, anding=298,value from 16900 to 16900tran troop from 武关 to 宛城, rea=379, anding=293,value from 16900 to 16900
tran troop from 襄阳 to 澶溪, rea=371, anding=215,value from 14000 to 14000
tran troop from 定陶 to 谯城, rea=387, anding=271,value from 50 to 50
tran troop from 谯城 to 汝南, rea=331, anding=363,value from 50 to 50
tran troop from 华阴 to 长安城, rea=336, anding=278,value from 15190 to 15190
tran troop from 华阴 to 长安城, rea=336, anding=278,value from 4275 to 4275
tran troop from 华阴 to 长安城, rea=336, anding=278,value from 4275 to 4275
tran troop from 华阴 to 长安城, rea=336, anding=278,value from 253 to 253
tran troop from 长安城 to 泾阳, rea=335, anding=347,value from 19953 to 19953
tran troop from 长安城 to 泾阳, rea=335, anding=347,value from 7317 to 7317
tran troop from 长安城 to 泾阳, rea=335, anding=347,value from 8182 to 8182
tran troop from 泾阳 to 长安城, rea=384, anding=346,value from 22415 to 22415
tran troop from 泾阳 to 长安城, rea=384, anding=346,value from 8146 to 8146
tran troop from 泾阳 to 长安城, rea=384, anding=346,value from 9117 to 9117
tran stuff from 长安城 to 五丈原, rea=237, anding=237,value from 100000 to 95000
tran gold from 长安城 to 五丈原, rea=237, anding=237,value from 20000 to 19000
tran stuff from 泾阳 to 长安城, rea=344, anding=344,value from 200000 to 200000
tran stuff from 长安城 to 五丈原, rea=239, anding=239,value from 200000 to 200000
tran troop from 秦川 to 天水, rea=335, anding=250,value from 3000 to 3000
tran gold from 陈留 to 定陶, rea=255, anding=255,value from 7000 to 6650
tran gold from 定陶 to 谯城, rea=252, anding=252,value from 7000 to 6650
tran gold from 谯城 to 汝南, rea=338, anding=338,value from 20000 to 20000
tran gold from 汝南 to 宛城, rea=330, anding=330,value from 20000 to 20000
tran stuff from 秦川 to 天水, rea=259, anding=259,value from 90000 to 86400
tran stuff from 陈留 to 定陶, rea=257, anding=257,value from 150000 to 150000
tran stuff from 定陶 to 谯城, rea=254, anding=254,value from 150000 to 144000
tran stuff from 谯城 to 汝南, rea=338, anding=338,value from 400000 to 400000
tran stuff from 汝南 to 宛城, rea=330, anding=330,value from 400000 to 400000
tran troop from 下弁 to 五丈原, rea=384, anding=139,value from 4082 to 4082
tran troop from 街亭 to 天水, rea=345, anding=176,value from 3000 to 3000
tran troop from 五丈原 to 长安城, rea=379, anding=300,value from 12623 to 12623
tran stuff from 五丈原 to 长安城, rea=300, anding=300,value from 150000 to 145500
tran troop from 五丈原 to 长安城, rea=379, anding=300,value from 6812 to 6812
tran troop from 五丈原 to 长安城, rea=379, anding=300,value from 7642 to 7642
tran troop from 宛城 to 汝南, rea=398, anding=327,value from 5000 to 5000
tran troop from 谯城 to 定陶, rea=378, anding=285,value from 2992 to 2992
tran troop from 宛城 to 汝南, rea=398, anding=327,value from 2000 to 2000
tran troop from 汝南 to 谯城, rea=342, anding=338,value from 1000 to 1000
tran troop from 谯城 to 定陶, rea=332, anding=285,value from 1000 to 1000
tran troop from 濮阳 to 定陶, rea=376, anding=156,value from 3992 to 3992
tran troop from 定陶 to 谯城, rea=366, anding=285,value from 3992 to 3992
tran troop from 谯城 to 汝南, rea=356, anding=338,value from 3992 to 3992
tran troop from 武关 to 宛城, rea=400, anding=222,value from 2923 to 2923
tran stuff from 宛城 to 武关, rea=222, anding=222,value from 100000 to 94000
tran gold from 宛城 to 武关, rea=222, anding=222,value from 6000 to 5640
tran stuff from 宛城 to 武关, rea=222, anding=222,value from 100000 to 94000
tran troop from 汝南 to 宛城, rea=337, anding=327,value from 15434 to 15434
tran troop from 汝南 to 宛城, rea=337, anding=327,value from 696 to 696
tran troop from 汝南 to 宛城, rea=337, anding=327,value from 850 to 850
tran troop from 武关 to 宛城, rea=400, anding=256,value from 5132 to 5132
tran troop from 武关 to 宛城, rea=400, anding=256,value from 5305 to 5305
tran stuff from 武关 to 宛城, rea=256, anding=256,value from 164391 to 156171
tran gold from 武关 to 宛城, rea=256, anding=256,value from 4000 to 3840
tran stuff from 武关 to 宛城, rea=256, anding=256,value from 164391 to 157815
tran stuff from 武关 to 宛城, rea=256, anding=256,value from 164391 to 156171
tran troop from 武关 to 长安城, rea=383, anding=229,value from 9976 to 9976
tran troop from 洛阳城 to 宛城, rea=395, anding=211,value from 12112 to 12112
tran stuff from 谯城 to 汝南, rea=337, anding=337,value from 300000 to 300000
tran stuff from 汝南 to 宛城, rea=306, anding=306,value from 150000 to 150000
tran stuff from 宛城 to 洛阳城, rea=211, anding=211,value from 400000 to 400000
tran stuff from 北海 to 琅琊, rea=133, anding=133,value from 100000 to 91000
tran gold from 北海 to 琅琊, rea=133, anding=133,value from 10000 to 9000
tran gold from 泾阳 to 长安城, rea=370, anding=370,value from 50000 to 50000
tran stuff from 五丈原 to 长安城, rea=279, anding=279,value from 130000 to 124800
tran gold from 泾阳 to 安定城, rea=362, anding=362,value from 20000 to 20000
tran gold from 长安城 to 华阴, rea=262, anding=262,value from 5000 to 4800
tran troop from 长安城 to 华阴, rea=369, anding=262,value from 21844 to 21844
tran troop from 华阴 to 长安城, rea=337, anding=262,value from 22744 to 22744
tran troop from 华阴 to 长安城, rea=337, anding=262,value from 300 to 300
tran troop from 华阴 to 长安城, rea=337, anding=262,value from 300 to 300
tran stuff from 泾阳 to 安定城, rea=356, anding=356,value from 200000 to 200000
tran stuff from 泾阳 to 长安城, rea=388, anding=388,value from 400000 to 400000
tran troop from 宛城 to 汝南, rea=382, anding=265,value from 12112 to 12112
tran troop from 宛城 to 汝南, rea=382, anding=265,value from 6000 to 6000
tran troop from 宛城 to 汝南, rea=382, anding=265,value from 5000 to 5000
tran gold from 谯城 to 汝南, rea=277, anding=277,value from 15000 to 15000
tran gold from 洛阳城 to 宛城, rea=369, anding=369,value from 10000 to 10000
tran troop from 汝南 to 宛城, rea=394, anding=264,value from 14912 to 14912
tran troop from 汝南 to 宛城, rea=394, anding=264,value from 6995 to 6995
tran troop from 汝南 to 宛城, rea=394, anding=264,value from 6434 to 6434
tran gold from 谯城 to 汝南, rea=362, anding=362,value from 10000 to 10000
tran gold from 汝南 to 宛城, rea=360, anding=360,value from 20000 to 20000
tran gold from 长安城 to 安定城, rea=273, anding=273,value from 20000 to 19200
tran gold from 谯城 to 汝南, rea=352, anding=352,value from 10000 to 10000
tran gold from 汝南 to 宛城, rea=363, anding=363,value from 15000 to 15000
tran troop from 宛城 to 汝南, rea=380, anding=363,value from 14912 to 14912
tran troop from 汝南 to 谯城, rea=326, anding=352,value from 16012 to 16012
tran stuff from 谯城 to 汝南, rea=352, anding=352,value from 700000 to 700000
tran stuff from 汝南 to 宛城, rea=363, anding=363,value from 600000 to 600000
tran stuff from 宛城 to 博望坡, rea=204, anding=204,value from 50000 to 46500
tran troop from 谯城 to 汝南, rea=336, anding=345,value from 16562 to 16562
tran troop from 长安城 to 安定城, rea=389, anding=247,value from 22434 to 22434
tran troop from 长安城 to 安定城, rea=389, anding=247,value from 7882 to 7882
tran troop from 长安城 to 安定城, rea=389, anding=247,value from 7017 to 7017
tran troop from 谯城 to 汝南, rea=336, anding=345,value from 250 to 250
tran troop from 谯城 to 汝南, rea=336, anding=345,value from 200 to 200
tran troop from 汝南 to 宛城, rea=320, anding=358,value from 17037 to 17037
tran troop from 汝南 to 宛城, rea=320, anding=358,value from 1000 to 1000
tran troop from 汝南 to 宛城, rea=320, anding=358,value from 950 to 950
tran stuff from 长安城 to 五丈原, rea=238, anding=238,value from 40000 to 38000
tran troop from 安定城 to 长安城, rea=329, anding=377,value from 39174 to 39174
tran troop from 安定城 to 长安城, rea=329, anding=377,value from 13104 to 13104
tran troop from 安定城 to 长安城, rea=329, anding=377,value from 14174 to 14174
tran troop from 宛城 to 汝南, rea=396, anding=329,value from 16920 to 16920
tran troop from 汝南 to 宛城, rea=347, anding=329,value from 250 to 250
tran troop from 汝南 to 宛城, rea=345, anding=329,value from 550 to 550
tran troop from 汝南 to 宛城, rea=343, anding=329,value from 18220 to 18220
tran gold from 谯城 to 汝南, rea=336, anding=336,value from 10000 to 10000
tran gold from 汝南 to 宛城, rea=325, anding=325,value from 10000 to 10000
tran gold from 濮阳 to 定陶, rea=121, anding=121,value from 1000 to 900
tran gold from 濮阳 to 定陶, rea=121, anding=121,value from 10000 to 9000
tran gold from 定陶 to 谯城, rea=273, anding=273,value from 10000 to 10000
tran gold from 定陶 to 谯城, rea=273, anding=273,value from 4000 to 4000
tran gold from 谯城 to 汝南, rea=341, anding=341,value from 14000 to 14000
tran gold from 汝南 to 宛城, rea=330, anding=330,value from 4000 to 4000
tran gold from 汝南 to 宛城, rea=330, anding=330,value from 10000 to 10000
tran troop from 长安城 to 五丈原, rea=366, anding=310,value from 6000 to 6000
tran troop from 长安城 to 五丈原, rea=366, anding=310,value from 30000 to 30000
tran troop from 长安城 to 武关, rea=366, anding=298,value from 8000 to 8000
tran troop from 长安城 to 武关, rea=366, anding=299,value from 9000 to 9000
tran troop from 长安城 to 武关, rea=366, anding=299,value from 10000 to 10000
tran troop from 宛城 to 博望坡, rea=395, anding=312,value from 18165 to 18165
tran gold from 宛城 to 博望坡, rea=312, anding=312,value from 5000 to 4900
tran troop from 新野 to 博望坡, rea=400, anding=165,value from 12864 to 12864
tran troop from 博望坡 to 宛城, rea=390, anding=312,value from 12864 to 12864
tran gold from 博望坡 to 新野, rea=165, anding=165,value from 400 to 368
tran troop from 宛城 to 洛阳城, rea=388, anding=384,value from 12864 to 12864
tran stuff from 长安城 to 五丈原, rea=309, anding=309,value from 400000 to 400000
tran stuff from 五丈原 to 汉中, rea=144, anding=144,value from 100000 to 91000
tran stuff from 五丈原 to 汉中, rea=144, anding=144,value from 100000 to 90000
tran stuff from 五丈原 to 汉中, rea=144, anding=144,value from 200000 to 182000
tran gold from 长安城 to 武关, rea=326, anding=326,value from 10000 to 10000
tran stuff from 长安城 to 武关, rea=326, anding=326,value from 50000 to 50000
tran gold from 长安城 to 五丈原, rea=309, anding=309,value from 20000 to 20000
tran gold from 五丈原 to 汉中, rea=206, anding=206,value from 20000 to 18600
tran gold from 洛阳城 to 壶关, rea=233, anding=233,value from 5000 to 5000
tran stuff from 宛城 to 洛阳城, rea=384, anding=384,value from 200000 to 200000
tran stuff from 洛阳城 to 壶关, rea=235, anding=235,value from 150000 to 150000
tran stuff from 汉中 to 上庸, rea=135, anding=135,value from 180000 to 163800
tran stuff from 泾阳 to 长安城, rea=398, anding=398,value from 200000 to 200000
tran stuff from 长安城 to 五丈原, rea=308, anding=308,value from 240000 to 240000
tran stuff from 五丈原 to 汉中, rea=209, anding=209,value from 258000 to 242520
tran gold from 宛城 to 汝南, rea=315, anding=315,value from 25000 to 25000
tran troop from 五丈原 to 汉中, rea=389, anding=209,value from 1412 to 1412
tran gold from 汝南 to 谯城, rea=326, anding=326,value from 30000 to 30000
tran troop from 上庸 to 汉中, rea=384, anding=155,value from 20000 to 20000
tran stuff from 汉中 to 上庸, rea=165, anding=165,value from 80000 to 73600
tran stuff from 宛城 to 洛阳城, rea=384, anding=384,value from 200000 to 200000
tran stuff from 谯城 to 汝南, rea=296, anding=296,value from 200000 to 200000
tran stuff from 汝南 to 宛城, rea=315, anding=315,value from 300000 to 294000
tran stuff from 洛阳城 to 壶关, rea=302, anding=302,value from 200000 to 196000
tran stuff from 壶关 to 邺城, rea=137, anding=137,value from 330000 to 300300
tran troop from 邺城 to 壶关, rea=391, anding=137,value from 9000 to 8928
tran troop from 壶关 to 洛阳城, rea=381, anding=302,value from 8928 to 8928
tran troop from 洛阳城 to 宛城, rea=370, anding=384,value from 8928 to 8928
tran stuff from 陈留 to 定陶, rea=276, anding=276,value from 200000 to 194000
tran stuff from 定陶 to 谯城, rea=242, anding=242,value from 260000 to 260000
tran stuff from 谯城 to 汝南, rea=296, anding=296,value from 300000 to 300000
tran stuff from 汝南 to 宛城, rea=315, anding=315,value from 350000 to 346500
tran stuff from 宛城 to 洛阳城, rea=384, anding=384,value from 300000 to 300000
tran stuff from 洛阳城 to 壶关, rea=301, anding=301,value from 300000 to 294000
tran stuff from 壶关 to 邺城, rea=136, anding=136,value from 300000 to 270000
tran gold from 五丈原 to 汉中, rea=208, anding=208,value from 17000 to 17000
tran gold from 邺城 to 壶关, rea=198, anding=198,value from 40000 to 37200
tran gold from 壶关 to 洛阳城, rea=302, anding=302,value from 40000 to 40000
tran gold from 北海 to 琅琊, rea=110, anding=110,value from 8000 to 7200
tran gold from 洛阳城 to 宛城, rea=385, anding=385,value from 30000 to 30000
tran gold from 下邳 to 琅琊, rea=55, anding=55,value from 8000 to 2544
tran troop from 汉中 to 上庸, rea=394, anding=221,value from 21373 to 21373
tran troop from 新野 to 上庸, rea=396, anding=158,value from 17014 to 17014
tran troop from 澶溪 to 上庸, rea=391, anding=161,value from 24116 to 24116
tran stuff from 上庸 to 澶溪, rea=161, anding=161,value from 20000 to 18200
tran troop from 上庸 to 汉中, rea=381, anding=230,value from 20000 to 20000
tran gold from 长安城 to 武关, rea=320, anding=320,value from 10000 to 10000
tran troop from 阳平关 to 汉中, rea=367, anding=144,value from 17453 to 17453
tran gold from 汉中 to 阳平关, rea=144, anding=144,value from 2000 to 1820
tran troop from 官渡 to 邺城, rea=391, anding=203,value from 100 to 100
tran gold from 邺城 to 官渡, rea=203, anding=203,value from 400 to 372
tran troop from 武关 to 长安城, rea=348, anding=318,value from 9000 to 9000
tran troop from 武关 to 长安城, rea=348, anding=318,value from 8000 to 8000
tran troop from 武关 to 长安城, rea=348, anding=318,value from 10000 to 10000
tran troop from 上庸 to 汉中, rea=383, anding=261,value from 4801 to 4801
tran troop from 上庸 to 汉中, rea=383, anding=261,value from 4116 to 4116
tran gold from 安定城 to 街亭, rea=174, anding=174,value from 1000 to 920
tran gold from 泾阳 to 安定城, rea=309, anding=309,value from 10000 to 10000
tran gold from 谯城 to 汝南, rea=267, anding=267,value from 20000 to 20000
tran gold from 洛阳城 to 宛城, rea=386, anding=386,value from 10000 to 10000
tran gold from 汝南 to 宛城, rea=296, anding=296,value from 10000 to 10000
tran troop from 宛城 to 汝南, rea=392, anding=290,value from 8928 to 8928
tran troop from 宛城 to 汝南, rea=392, anding=290,value from 8047 to 8047
tran troop from 宛城 to 汝南, rea=392, anding=290,value from 8916 to 8916
tran troop from 汝南 to 谯城, rea=322, anding=261,value from 11478 to 11478
tran stuff from 泾阳 to 长安城, rea=392, anding=392,value from 500000 to 500000
tran stuff from 长安城 to 五丈原, rea=303, anding=303,value from 500000 to 485000
tran stuff from 五丈原 to 汉中, rea=285, anding=285,value from 480000 to 465600
tran troop from 谯城 to 汝南, rea=386, anding=318,value from 400 to 400
tran troop from 谯城 to 汝南, rea=386, anding=321,value from 100 to 100
tran troop from 谯城 to 汝南, rea=386, anding=321,value from 13841 to 13841
tran troop from 汝南 to 宛城, rea=319, anding=306,value from 10116 to 9913
tran troop from 汝南 to 宛城, rea=335, anding=305,value from 10718 to 10718
tran troop from 汝南 to 宛城, rea=335, anding=305,value from 15633 to 15633
tran troop from 长安城 to 安定城, rea=337, anding=324,value from 8080 to 8080
tran troop from 长安城 to 安定城, rea=337, anding=324,value from 9000 to 9000
tran troop from 安定城 to 泾阳, rea=328, anding=382,value from 10893 to 10893
tran troop from 安定城 to 泾阳, rea=328, anding=382,value from 10893 to 10893
tran troop from 安定城 to 泾阳, rea=328, anding=382,value from 5599 to 5599
tran troop from 安定城 to 泾阳, rea=328, anding=382,value from 2400 to 2400
tran troop from 长安城 to 泾阳, rea=337, anding=400,value from 13094 to 13094
tran troop from 长安城 to 泾阳, rea=337, anding=400,value from 68 to 68
tran gold from 谯城 to 汝南, rea=374, anding=374,value from 10000 to 10000
tran gold from 汝南 to 宛城, rea=384, anding=384,value from 10000 to 10000
tran stuff from 谯城 to 汝南, rea=374, anding=374,value from 600000 to 600000
tran stuff from 汝南 to 宛城, rea=384, anding=384,value from 400000 to 400000
tran troop from 汉中 to 五丈原, rea=355, anding=283,value from 10000 to 10000
tran troop from 五丈原 to 长安城, rea=345, anding=299,value from 10000 to 10000
tran troop from 泾阳 to 安定城, rea=391, anding=356,value from 15255 to 15255
tran troop from 安定城 to 长安城, rea=335, anding=355,value from 15505 to 15505
tran troop from 泾阳 to 安定城, rea=391, anding=356,value from 16472 to 16472
tran troop from 泾阳 to 安定城, rea=391, anding=356,value from 10857 to 10857
tran troop from 长安城 to 武关, rea=328, anding=290,value from 10000 to 10000
tran troop from 长安城 to 武关, rea=328, anding=290,value from 15000 to 15000
tran troop from 汉中 to 五丈原, rea=355, anding=283,value from 10000 to 10000
tran troop from 五丈原 to 长安城, rea=345, anding=299,value from 10000 to 10000
tran troop from 长安城 to 安定城, rea=334, anding=355,value from 10000 to 10000
tran troop from 安定城 to 秦川, rea=361, anding=359,value from 28000 to 28000
tran troop from 安定城 to 秦川, rea=361, anding=359,value from 5000 to 5000
tran troop from 秦川 to 天水, rea=351, anding=398,value from 28000 to 28000
tran troop from 秦川 to 天水, rea=351, anding=398,value from 5000 to 5000
tran troop from 宛城 to 博望坡, rea=393, anding=307,value from 3000 to 3000
tran stuff from 博望坡 to 新野, rea=144, anding=144,value from 30000 to 27300
tran troop from 新野 to 博望坡, rea=395, anding=144,value from 2849 to 2849
tran troop from 博望坡 to 宛城, rea=385, anding=307,value from 2849 to 2849
tran troop from 琅琊 to 北海, rea=400, anding=99,value from 1000 to 968
tran stuff from 新野 to 博望坡, rea=184, anding=184,value from 23707 to 21810
tran troop from 会稽 to 吴郡, rea=339, anding=150,value from 1500 to 1500
tran stuff from 新野 to 博望坡, rea=184, anding=184,value from 23707 to 22047
tran gold from 谯城 to 汝南, rea=361, anding=361,value from 10000 to 10000
tran troop from 安定城 to 长安城, rea=329, anding=346,value from 6250 to 6250
tran troop from 汉中 to 上庸, rea=355, anding=369,value from 4800 to 4800
tran gold from 汝南 to 宛城, rea=383, anding=383,value from 10000 to 10000
tran troop from 洛阳城 to 宛城, rea=365, anding=391,value from 100 to 100
tran troop from 洛阳城 to 宛城, rea=365, anding=391,value from 5 to 5
tran troop from 洛阳城 to 宛城, rea=365, anding=390,value from 45 to 45
tran stuff from 洛阳城 to 壶关, rea=253, anding=253,value from 100000 to 96000
tran stuff from 壶关 to 邺城, rea=255, anding=255,value from 90000 to 90000
tran stuff from 安定城 to 秦川, rea=351, anding=351,value from 40000 to 40000
tran stuff from 秦川 to 天水, rea=398, anding=398,value from 40000 to 40000
tran troop from 陇西 to 天水, rea=364, anding=236,value from 27896 to 27896
tran troop from 陇西 to 天水, rea=364, anding=236,value from 4676 to 4676
tran gold from 陈留 to 定陶, rea=237, anding=237,value from 15000 to 15000
tran gold from 定陶 to 谯城, rea=229, anding=229,value from 15000 to 14250
tran gold from 谯城 to 汝南, rea=355, anding=355,value from 15000 to 15000
tran gold from 天水 to 祁山, rea=234, anding=234,value from 2000 to 1880
tran troop from 祁山 to 天水, rea=363, anding=234,value from 18911 to 18911
tran troop from 祁山 to 天水, rea=363, anding=234,value from 4018 to 4018
tran gold from 长安城 to 武关, rea=284, anding=284,value from 2000 to 2000
tran troop from 武关 to 长安城, rea=355, anding=284,value from 14946 to 14946
tran troop from 武关 to 长安城, rea=355, anding=284,value from 9981 to 9981
tran gold from 汝南 to 宛城, rea=367, anding=367,value from 10000 to 10000
tran gold from 谯城 to 汝南, rea=358, anding=358,value from 4000 to 4000
tran gold from 长安城 to 安定城, rea=306, anding=306,value from 40000 to 38800
tran gold from 安定城 to 街亭, rea=142, anding=142,value from 40000 to 36400
tran gold from 街亭 to 天水, rea=218, anding=218,value from 30000 to 30000
tran stuff from 泾阳 to 安定城, rea=313, anding=313,value from 400000 to 392000
tran stuff from 安定城 to 街亭, rea=142, anding=142,value from 400000 to 364000
tran stuff from 街亭 to 天水, rea=218, anding=218,value from 300000 to 282000
tran gold from 长安城 to 武关, rea=280, anding=280,value from 1000 to 970
tran gold from 上庸 to 澶溪, rea=261, anding=261,value from 1000 to 950
tran gold from 泾阳 to 安定城, rea=290, anding=290,value from 40000 to 40000
tran gold from 泾阳 to 长安城, rea=369, anding=369,value from 30000 to 30000
tran gold from 长安城 to 五丈原, rea=269, anding=269,value from 30000 to 30000
tran troop from 宛城 to 汝南, rea=383, anding=344,value from 15305 to 15305
tran gold from 五丈原 to 汉中, rea=258, anding=258,value from 30000 to 30000
tran gold from 汉中 to 上庸, rea=359, anding=359,value from 25000 to 25000
tran troop from 宛城 to 汝南, rea=383, anding=344,value from 10706 to 10706
tran troop from 宛城 to 汝南, rea=383, anding=344,value from 9963 to 9963
tran troop from 汝南 to 宛城, rea=328, anding=335,value from 20143 to 20143
tran troop from 汝南 to 宛城, rea=328, anding=335,value from 12156 to 12156
tran troop from 汝南 to 宛城, rea=328, anding=335,value from 11463 to 11463
tran troop from 宛城 to 汝南, rea=354, anding=333,value from 20104 to 20104
tran troop from 汝南 to 谯城, rea=333, anding=329,value from 20304 to 20304
tran gold from 谯城 to 汝南, rea=320, anding=320,value from 10000 to 10000
tran gold from 汝南 to 宛城, rea=327, anding=327,value from 10000 to 10000
tran troop from 谯城 to 汝南, rea=399, anding=304,value from 900 to 900
tran gold from 邺城 to 壶关, rea=242, anding=242,value from 20000 to 19000
tran gold from 壶关 to 洛阳城, rea=244, anding=244,value from 20000 to 19000
tran gold from 洛阳城 to 宛城, rea=396, anding=396,value from 20000 to 20000
tran troop from 天水 to 街亭, rea=346, anding=212,value from 27007 to 27007
tran stuff from 泾阳 to 安定城, rea=255, anding=255,value from 600000 to 570000
tran stuff from 安定城 to 街亭, rea=102, anding=102,value from 300000 to 267000
tran troop from 街亭 to 安定城, rea=336, anding=178,value from 27007 to 27007
tran stuff from 街亭 to 安定城, rea=178, anding=178,value from 300000 to 279000
tran troop from 谯城 to 汝南, rea=399, anding=294,value from 500 to 500
tran stuff from 天水 to 陇西, rea=247, anding=247,value from 80000 to 76000
tran stuff from 天水 to 陇西, rea=267, anding=267,value from 40000 to 38400
tran stuff from 安定城 to 秦川, rea=280, anding=280,value from 200000 to 194000
tran stuff from 秦川 to 天水, rea=387, anding=387,value from 100000 to 100000
tran troop from 安定城 to 街亭, rea=359, anding=178,value from 30000 to 30000
tran troop from 街亭 to 天水, rea=349, anding=297,value from 30000 to 30000
tran stuff from 秦川 to 天水, rea=383, anding=383,value from 70000 to 70000
tran gold from 安定城 to 秦川, rea=264, anding=264,value from 10000 to 10000
tran gold from 秦川 to 天水, rea=383, anding=383,value from 18000 to 18000
tran troop from 安定城 to 长安城, rea=359, anding=251,value from 4133 to 4133
tran troop from 安定城 to 长安城, rea=359, anding=251,value from 2148 to 2148
tran troop from 安定城 to 长安城, rea=359, anding=251,value from 2400 to 2400
tran stuff from 吴郡 to 会稽, rea=153, anding=153,value from 100000 to 92000
tran gold from 谯城 to 汝南, rea=278, anding=278,value from 10000 to 9600
tran gold from 汝南 to 宛城, rea=304, anding=304,value from 10000 to 9800
tran troop from 谯城 to 汝南, rea=350, anding=270,value from 20000 to 20000
tran troop from 汝南 to 宛城, rea=300, anding=295,value from 20000 to 19600
tran gold from 陈留 to 定陶, rea=224, anding=224,value from 20000 to 18800
tran troop from 新野 to 上庸, rea=400, anding=226,value from 4801 to 4801
tran gold from 上庸 to 新野, rea=226, anding=226,value from 1000 to 1000
tran troop from 谯城 to 汝南, rea=350, anding=274,value from 150 to 150
tran troop from 谯城 to 汝南, rea=350, anding=274,value from 200 to 200
tran troop from 谯城 to 汝南, rea=350, anding=274,value from 1494 to 1494
tran gold from 天水 to 狄道, rea=232, anding=232,value from 10000 to 9400
tran stuff from 陇西 to 天水, rea=345, anding=345,value from 20000 to 20000
tran stuff from 天水 to 狄道, rea=232, anding=232,value from 70000 to 66500
tran stuff from 长安城 to 安定城, rea=210, anding=210,value from 200000 to 200000
tran stuff from 安定城 to 秦川, rea=236, anding=236,value from 100000 to 95000
tran stuff from 秦川 to 天水, rea=386, anding=386,value from 100000 to 100000
tran stuff from 天水 to 狄道, rea=232, anding=232,value from 100000 to 94000
tran troop from 宛城 to 汝南, rea=395, anding=299,value from 19502 to 19502
tran stuff from 安定城 to 秦川, rea=236, anding=236,value from 100000 to 95000
tran stuff from 秦川 to 天水, rea=386, anding=386,value from 70000 to 70000
tran stuff from 天水 to 狄道, rea=243, anding=243,value from 60000 to 57000
tran gold from 定陶 to 谯城, rea=193, anding=193,value from 20000 to 18600
tran gold from 谯城 to 汝南, rea=274, anding=274,value from 20000 to 19200
tran gold from 汝南 to 宛城, rea=299, anding=299,value from 15000 to 15000
tran troop from 汝南 to 宛城, rea=359, anding=299,value from 1650 to 1650
tran stuff from 济南 to 平原, rea=221, anding=221,value from 200000 to 188000
tran troop from 汝南 to 宛城, rea=359, anding=312,value from 1700 to 1700
tran troop from 汝南 to 谯城, rea=359, anding=287,value from 22996 to 22996
tran troop from 平原 to 济南, rea=360, anding=287,value from 4262 to 4262
tran troop from 平原 to 济南, rea=360, anding=287,value from 1200 to 1200
tran troop from 平原 to 济南, rea=360, anding=287,value from 1004 to 1004
tran troop from 济南 to 平原, rea=350, anding=287,value from 262 to 262
tran stuff from 建宁 to 成都, rea=227, anding=227,value from 600000 to 570000
tran troop from 西凉 to 狄道, rea=397, anding=215,value from 26539 to 26539
tran troop from 西凉 to 狄道, rea=397, anding=215,value from 3376 to 3376
tran stuff from 洛阳城 to 宛城, rea=372, anding=372,value from 600000 to 600000
tran troop from 狄道 to 天水, rea=387, anding=338,value from 26539 to 26539
tran troop from 狄道 to 天水, rea=387, anding=338,value from 3376 to 3376
tran troop from 天水 to 祁山, rea=377, anding=213,value from 27751 to 27751
tran troop from 祁山 to 下弁, rea=367, anding=150,value from 27751 to 27751
tran troop from 下弁 to 五丈原, rea=357, anding=212,value from 27751 to 27751
tran troop from 五丈原 to 长安城, rea=347, anding=242,value from 27751 to 27751
tran troop from 天水 to 祁山, rea=377, anding=213,value from 3376 to 3376
tran troop from 祁山 to 下弁, rea=367, anding=150,value from 3376 to 3376
tran troop from 下弁 to 汉中, rea=357, anding=320,value from 3376 to 3376
tran stuff from 狄道 to 西凉, rea=215, anding=215,value from 182073 to 182073
tran troop from 永安 to 上庸, rea=400, anding=237,value from 4801 to 4801
tran stuff from 汉中 to 上庸, rea=384, anding=384,value from 200000 to 200000
tran gold from 泾阳 to 安定城, rea=255, anding=255,value from 10000 to 9500
tran gold from 安定城 to 秦川, rea=254, anding=254,value from 10000 to 10000
tran gold from 谯城 to 汝南, rea=344, anding=344,value from 8000 to 8000
tran gold from 汝南 to 宛城, rea=344, anding=344,value from 10000 to 10000
tran troop from 宛城 to 博望坡, rea=385, anding=279,value from 13802 to 13802
tran troop from 宛城 to 博望坡, rea=385, anding=279,value from 12975 to 12975
tran troop from 北海 to 琅琊, rea=383, anding=103,value from 1009 to 975
tran troop from 北海 to 琅琊, rea=383, anding=103,value from 44 to 43
tran troop from 北海 to 琅琊, rea=383, anding=103,value from 200 to 194
tran troop from 吴郡 to 会稽, rea=387, anding=210,value from 6124 to 6124
tran troop from 吴郡 to 会稽, rea=387, anding=210,value from 2391 to 2391
tran troop from 吴郡 to 会稽, rea=387, anding=210,value from 2556 to 2556
tran gold from 会稽 to 吴郡, rea=210, anding=210,value from 3827 to 3597
tran stuff from 会稽 to 吴郡, rea=210, anding=210,value from 33556 to 31207
tran stuff from 会稽 to 吴郡, rea=223, anding=223,value from 33556 to 33556
tran stuff from 会稽 to 吴郡, rea=223, anding=223,value from 33556 to 31542
tran stuff from 会稽 to 吴郡, rea=223, anding=223,value from 33556 to 31878
tran stuff from 会稽 to 吴郡, rea=223, anding=223,value from 33556 to 33556
tran stuff from 会稽 to 吴郡, rea=223, anding=223,value from 33556 to 31878
